TimeSinceStart,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ
9.58283,0.2247452,1.045547,-0.09806482,27.47482,134.1831,13.56837
9.791514,0.2339037,1.045419,-0.07672081,29.21424,124.0558,10.52421
9.999451,0.2475868,1.04207,-0.03773725,31.97188,108.0215,7.006413
10.20765,0.2551351,1.0336,0.0007742122,35.58223,97.01424,6.603722
10.41603,0.2443341,0.986945,0.04996795,54.65291,77.89437,0.2233198
10.62457,0.2403111,0.9585955,0.08012807,61.73923,70.77494,357.289
10.83335,0.2504582,0.976524,0.06957343,52.80748,88.91363,9.732152
11.04126,0.2571963,1.017028,0.03137295,37.09683,109.8007,16.93815
11.2497,0.2531803,1.021682,0.02002072,36.62967,113.5393,15.785
11.45798,0.2539237,1.009121,0.02405882,42.05139,110.0864,14.57897
11.66676,0.2550072,0.9888977,0.07238871,51.54973,76.7362,2.99702
11.87487,0.2049117,0.9834195,0.1605171,51.89885,22.49253,343.0348
12.08291,0.1301683,1.012605,0.1865733,42.83342,347.8092,340.4104
12.29246,0.08704688,1.036607,0.174268,37.36798,333.2496,346.8149
12.49997,0.08795448,1.034107,0.1772088,38.09716,340.7365,349.1561
12.70855,0.1102918,1.017462,0.1609845,43.13276,12.39997,358.8783
12.91691,0.09961889,1.01591,0.1202771,39.75838,23.60493,4.142537
13.12534,0.07305592,1.031417,0.06609714,30.02147,22.87496,4.64074
13.33339,0.05080882,1.066576,0.01818398,14.64304,18.7479,3.321138
13.54177,0.05663669,1.085316,-0.01928046,5.324272,24.18599,2.483396
13.74986,0.08283158,1.082958,-0.03619082,6.536601,33.92558,0.3983948
13.95872,0.08351458,1.06862,-0.02132973,14.21321,21.05589,357.0252
14.16695,0.06855957,1.060647,-0.0134159,17.10578,6.710652,354.7514
14.37489,0.06552239,1.048569,-0.01260832,22.18925,13.11228,359.2287
14.58374,0.05830066,1.046022,-0.0083622,23.4617,16.36004,2.156223
14.7914,0.04919726,1.044755,-0.004313217,24.09717,12.96499,1.971995
14.99985,0.04615391,1.043954,-0.009979478,24.00388,12.11856,2.773427
15.20797,0.04152948,1.046297,-0.007709295,22.62855,10.06159,1.384792
15.41621,0.02976844,1.041373,0.002980891,24.69271,5.534085,0.8483194
15.62472,0.02837102,1.041638,0.003130005,24.56843,6.862451,1.409846
15.83381,0.02966005,1.041203,-0.0004670273,24.47942,7.32959,1.775015
