TimeSinceStart,IsLeftTracked,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,IsRightTracked,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ
7.624264,1,-1.125008,3.320383,-0.2809466,301.5346,105.5101,174.3663,1,-0.5626156,2.939455,-0.5922645,34.67729,118.659,38.66733
7.728651,1,-1.106169,3.37782,-0.2826236,310.4038,93.45724,193.9866,1,-0.5798368,2.963151,-0.5108421,41.17835,118.9052,41.21396
7.832043,1,-1.103339,3.389346,-0.2827936,315.6053,87.79202,192.7785,1,-0.5914853,2.978239,-0.4723371,44.73273,114.6318,38.13402
7.938381,1,-1.115153,3.442601,-0.2675279,322.112,93.26417,189.7147,1,-0.6179076,3.001359,-0.422211,54.81118,107.2504,35.49779
8.044395,0,0,0,0,0,0,0,1,-0.6401609,3.031249,-0.396082,60.74274,102.7477,34.8662
8.151125,0,0,0,0,0,0,0,1,-0.6819568,3.073922,-0.3512379,63.13531,93.11867,34.41454
8.257988,0,0,0,0,0,0,0,1,-0.7283013,3.126496,-0.3089773,77.6922,237.0522,179.2006
8.365883,0,0,0,0,0,0,0,1,-0.7204753,3.143764,-0.3254945,75.81825,295.0154,242.0825
8.473137,0,0,0,0,0,0,0,1,-0.6818063,3.137443,-0.336536,68.5321,321.8747,269.4084
8.579458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.683224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.785976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.886358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.987719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.090704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.191832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.296272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.406906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.514561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.623671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.729544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.839329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.950628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.30605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.54605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.66605,0,0,0,0,0,0,0,1,-0.8970281,3.524925,-0.3049852,18.40513,259.9272,320.0655
10.78605,0,0,0,0,0,0,0,1,-0.8652938,3.532251,-0.2991008,32.59082,278.7216,320.0289
10.90605,0,0,0,0,0,0,0,1,-0.8850195,3.484782,-0.2601783,35.89233,283.9806,316.9343
11.02605,0,0,0,0,0,0,0,1,-0.9012768,3.442316,-0.2031935,33.6596,294.1591,320.6144
11.14605,0,0,0,0,0,0,0,1,-0.9222438,3.409746,-0.1527096,34.90253,304.4556,332.8581
11.26605,0,0,0,0,0,0,0,1,-0.9523485,3.336967,-0.05755086,37.42077,331.2491,6.575009
11.38605,0,0,0,0,0,0,0,1,-1.02365,3.243318,-0.001494125,18.5753,337.0408,16.63831
11.50605,0,0,0,0,0,0,0,1,-1.09297,3.133698,0.05702948,22.96524,352.5539,25.85625
11.62605,0,0,0,0,0,0,0,1,-1.121182,3.05797,0.08174906,13.40876,17.46351,47.83769
11.74605,0,0,0,0,0,0,0,1,-1.11676,3.054508,0.05184446,358.2351,16.34117,39.07837
11.86605,0,0,0,0,0,0,0,1,-0.8960021,3.488171,-0.2979989,1.747807,6.249812,285.2041
11.98605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.10605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.22605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.34605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.46605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.58605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.70605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.82605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.94605,1,-0.9396174,3.513988,-0.2781436,304.5488,193.7518,129.013,1,-0.5713566,3.234743,-0.35611,45.51736,55.21841,328.9112
13.06605,1,-0.9844401,3.189489,-0.3376373,306.0809,112.9193,212.3222,1,-0.4857475,3.077748,-0.3121401,310.1222,87.2087,6.030194
13.18605,1,0.2757961,2.624704,0.4277609,315.5691,318.6545,84.7422,1,-0.4583698,3.120112,-0.2947727,307.7773,70.94025,42.24308
13.30605,1,0.275768,2.62473,0.4277602,315.5698,318.6592,84.73263,1,-0.4685956,3.257883,-0.2341444,308.9324,84.12338,14.06187
13.42605,1,0.2757568,2.62474,0.4277599,315.5673,318.6583,84.73148,1,-0.4044463,3.357987,-0.1888573,340.4621,62.1841,54.28561
13.54605,1,0.2757551,2.624741,0.4277599,315.5667,318.6548,84.72595,1,-0.3078344,3.513488,-0.2582181,310.3951,129.6942,294.0532
13.66605,1,0.2757581,2.624739,0.42776,315.5618,318.6547,84.72198,1,-0.2511016,3.48807,-0.208513,326.4664,118.2175,14.67262
13.78605,1,0.2757687,2.624729,0.4277604,315.5656,318.6564,84.71534,1,-0.2612737,3.482316,-0.1997211,345.3299,112.4538,6.316799
13.90605,1,0.2757553,2.624741,0.4277599,315.5613,318.6581,84.71491,1,-0.2523383,3.461545,-0.2083932,346.6832,109.0121,351.1917
14.02605,1,0.2741393,2.622341,0.4305602,314.8261,318.8502,84.72051,1,-0.2587089,3.435612,-0.2157244,342.6162,103.3213,335.9672
14.14605,1,0.290393,2.607803,0.4411952,315.6426,319.0727,85.07426,1,-0.2671685,3.445064,-0.2122946,345.9521,103.6273,335.0199
14.26605,1,0.2901919,2.607745,0.4411269,315.7478,319.2491,85.06202,1,-0.293003,3.458321,-0.2238162,339.3588,108.7187,335.5702
14.38605,1,0.2816576,2.616924,0.4329133,314.5996,313.7782,85.70534,1,-0.2813485,3.459291,-0.2122957,345.4444,109.4731,346.6835
14.50605,1,-0.7383964,3.266955,0.3315763,20.33426,106.1275,149.4974,1,-0.2842443,3.461076,-0.2106724,339.2465,110.9195,340.4178
14.62605,1,-0.6397246,3.286318,0.3453555,311.6646,94.86878,167.6472,1,-0.2830268,3.459327,-0.211494,341.8419,108.2194,347.1526
14.74605,1,-0.4657948,3.309881,0.2783359,328.1792,152.2,141.5535,1,-0.2849168,3.461221,-0.2103469,340.2145,109.192,350.6461
14.86605,1,-0.3858274,3.246772,0.2175431,317.6099,171.9166,129.6874,1,-0.2785929,3.457082,-0.2144947,330.8013,111.6879,330.1732
14.98605,1,-0.4604591,3.260021,0.3009265,331.625,157.9786,122.5536,1,-0.2637441,3.455119,-0.2129285,336.0338,107.084,341.9914
15.10605,1,-0.4440057,3.298141,0.3500448,321.8911,152.7108,118.5197,1,-0.2674528,3.456946,-0.2135219,340.3522,104.5282,350.2574
15.22605,1,-0.4531956,3.281384,0.3893128,326.5074,166.9857,136.6573,1,-0.2794881,3.460999,-0.2123197,336.8645,106.7653,347.6701
15.34605,1,-0.4937454,3.253618,0.4926213,336.3522,161.9172,140.1536,1,-0.2773055,3.461455,-0.2136028,341.5624,105.7093,346.7339
15.46605,1,-0.4757878,3.250547,0.5007663,330.1439,159.4446,153.0391,1,-0.2942013,3.453961,-0.2135955,346.8216,106.2705,336.9488
15.58605,1,-0.6168222,3.279146,0.5147042,5.453503,145.5853,157.247,1,-0.3060933,3.449299,-0.2089061,359.5303,113.4058,336.8877
15.70605,1,-0.7453675,3.242283,0.612842,36.73682,76.3834,166.9986,1,-0.3423994,3.397613,-0.1619488,337.4177,133.4735,311.1516
15.82605,1,-0.8130035,3.22215,0.6420998,35.22618,82.99368,171.6197,1,-0.3393154,3.408338,-0.167838,334.8085,132.524,318.0237
15.94605,1,-0.7531514,3.208031,0.6551443,57.36116,122.0711,201.8224,1,-0.3385758,3.414529,-0.1689647,334.6406,131.2045,320.5729
16.06605,1,-0.7545314,3.220019,0.6550058,38.94084,115.1279,190.5026,1,-0.3387983,3.413593,-0.1683662,335.3258,131.5429,320.4657
16.18605,1,-0.7625976,3.210251,0.656297,41.19202,116.2689,187.5237,1,-0.3394949,3.411951,-0.1689898,337.158,130.7551,319.3036
16.30605,1,-0.7702441,3.199111,0.6687204,42.93923,114.5117,184.7626,1,-0.3322885,3.404986,-0.1716639,342.1724,121.6513,315.5926
16.42605,1,-0.7537928,3.203071,0.6564001,42.30216,113.2816,184.0736,1,-0.3276994,3.402359,-0.1778647,338.4067,120.1256,313.9262
16.54605,1,-0.7414179,3.207952,0.6356516,42.43996,111.9903,183.4293,1,-0.3277111,3.405815,-0.1760339,339.5204,117.0449,315.1779
16.66605,1,-0.7405104,3.211591,0.6398237,41.95319,113.0266,184.9727,1,-0.3253554,3.409132,-0.1783517,344.7559,112.0346,317.5168
16.78605,1,-0.7338305,3.219419,0.6321667,40.68281,104.8566,186.0252,1,-0.325475,3.406042,-0.1775926,344.174,113.4612,317.2284
16.90605,1,-0.7273362,3.224771,0.630597,33.60604,94.9581,187.0849,1,-0.2961788,3.27057,-0.1107202,346.3861,165.6391,273.5517
17.02605,1,-0.7314831,3.212856,0.6227889,29.93351,91.29567,173.7747,1,-0.3823397,3.1182,0.1047788,341.1809,115.5091,303.8371
17.14605,1,-0.7290142,3.207462,0.6270897,35.52213,93.5395,176.3392,1,-0.3458812,3.02124,0.1616,3.818485,108.7303,323.4862
17.26605,1,-0.7290292,3.206949,0.6202761,36.09412,93.26225,174.9659,1,-0.3566893,3.002078,0.1047475,39.66193,109.6427,3.00878
17.38605,1,-0.7302303,3.210184,0.6045746,32.70492,94.31537,172.0879,1,-0.3812471,3.025065,0.02370568,46.04186,129.952,30.19744
17.50605,1,-0.7354741,3.21352,0.6151586,33.70988,97.7224,174.1412,0,0,0,0,0,0,0
17.62605,1,-0.7398664,3.216619,0.6199242,38.50981,106.0567,179.1726,0,0,0,0,0,0,0
17.74605,1,-0.7402978,3.215267,0.6196309,40.93521,107.868,179.7999,0,0,0,0,0,0,0
17.86605,1,-0.7454098,3.212256,0.6172627,37.41675,107.0319,173.3313,0,0,0,0,0,0,0
17.98605,1,-0.7505863,3.211088,0.6163114,37.11741,109.6228,174.07,0,0,0,0,0,0,0
18.10605,1,-0.7498183,3.212227,0.6119989,35.8837,109.6901,173.3355,1,-0.4923034,3.207432,0.1450647,63.38965,31.93861,192.1174
18.22605,1,-0.7495397,3.207546,0.6130525,37.57219,112.5869,173.1089,1,-0.6221281,3.242957,-0.1911452,23.3796,87.77334,262.3525
18.34605,1,-0.7390428,3.209852,0.622876,36.58883,111.0856,183.6149,1,-0.6674391,3.228482,-0.1571899,38.38245,60.05842,293.201
18.46605,1,-0.7390595,3.211146,0.6235235,38.48077,110.9735,182.5224,1,-0.5081987,3.076509,-0.1143625,57.66266,75.64242,321.34
18.58605,1,-0.7415574,3.212794,0.6176941,41.2413,112.0037,181.2522,0,0,0,0,0,0,0
18.70605,1,-0.7431873,3.210872,0.6228505,41.2165,112.6938,183.816,1,-0.3275992,3.050292,0.1358662,63.00588,239.5825,136.3987
18.82605,1,-0.7444622,3.202226,0.6313803,40.92302,110.8992,182.4375,1,-0.282654,3.000271,0.2530745,56.45281,226.0128,178.6035
18.94605,1,-0.744555,3.20696,0.6263787,46.61855,116.1914,185.6284,1,-0.4005533,3.302746,0.2706364,34.05302,117.3912,27.89503
19.06605,1,-0.7474772,3.205122,0.6351343,44.06301,116.1927,185.76,1,-0.3718423,3.253288,0.27988,17.90482,76.86673,351.921
19.18605,1,-0.7648388,3.238809,0.5723768,331.7601,150.2487,130.6962,1,-0.3675538,3.27364,0.2825761,332.8631,121.5637,301.1803
19.30605,1,-0.7324025,3.356304,0.564045,331.2622,206.9678,94.41685,1,-0.4236353,3.289796,0.3119428,312.5078,138.8105,331.8483
19.42605,0,0,0,0,0,0,0,1,-0.3749718,3.265424,0.3122415,307.0237,151.6988,292.3975
19.54605,0,0,0,0,0,0,0,1,-0.3613734,3.258484,0.3010321,304.3207,149.8365,289.6066
19.66605,0,0,0,0,0,0,0,1,-0.3513786,3.24518,0.3066664,305.4445,145.8167,278.8339
19.78605,0,0,0,0,0,0,0,1,-0.3518586,3.197415,0.2987375,313.9181,147.6232,273.3157
19.90605,0,0,0,0,0,0,0,1,-0.3200891,3.178446,0.3003733,313.9813,144.7866,258.7017
20.02605,0,0,0,0,0,0,0,1,-0.3375108,3.235432,0.291958,283.3102,132.3738,292.3097
20.14605,0,0,0,0,0,0,0,1,-0.3143975,3.236956,0.2792726,292.9717,113.7363,297.6611
20.26605,0,0,0,0,0,0,0,1,-0.3135535,3.22264,0.2860955,290.7343,128.7198,273.6204
20.38605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.62605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.74605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.86605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.98605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.10605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.22605,1,-0.302321,2.745933,0.441871,329.4572,142.9462,105.5526,0,0,0,0,0,0,0
21.34605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.46605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.58605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.70605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.82605,0,0,0,0,0,0,0,1,0.02582218,2.843956,0.3044276,37.55516,19.94356,232.1487
21.94605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.06605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.30605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.54605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.66605,0,0,0,0,0,0,0,1,0.5200886,3.19581,0.1943368,21.18579,15.40611,294.2601
22.78605,0,0,0,0,0,0,0,1,0.08012684,2.976087,0.3546919,359.6552,72.23493,321.3713
22.90605,0,0,0,0,0,0,0,1,0.1069279,2.970232,0.389617,21.07515,76.66631,321.1924
23.02605,0,0,0,0,0,0,0,1,0.1364804,2.965066,0.4408028,34.69999,84.23161,335.8428
23.14605,0,0,0,0,0,0,0,1,0.1363594,2.949048,0.4420976,26.22911,83.02155,324.6639
23.26605,0,0,0,0,0,0,0,1,0.1408436,2.948988,0.4292327,28.19938,78.35809,322.3244
23.38605,0,0,0,0,0,0,0,1,0.1712182,2.908841,0.4044843,48.08344,65.20567,326.7562
23.50605,0,0,0,0,0,0,0,1,0.09727824,2.914799,0.2572798,47.57057,51.2745,274.7642
23.62605,0,0,0,0,0,0,0,1,-0.02835798,2.9838,0.1138576,32.73707,328.3804,300.8159
23.74605,0,0,0,0,0,0,0,1,-0.02603129,3.037551,0.06888617,45.36285,289.7167,299.9737
23.86605,0,0,0,0,0,0,0,1,-0.01259498,3.020357,0.1023886,37.01672,319.594,325.4505
23.98605,1,-0.3132887,3.039979,0.3199118,287.1145,195.5777,26.99448,1,0.003833562,3.046,0.1290707,43.56248,321.2296,285.7992
24.10605,1,-0.3016167,3.053238,0.2739224,285.1094,215.5448,355.2596,1,-0.02196009,3.091489,0.1484539,45.75655,326.1919,289.9817
24.22605,1,-0.25731,3.008178,0.2000743,294.2162,161.7749,78.87099,1,-0.0674198,3.124889,0.1576779,47.39203,324.0779,274.8549
24.34605,1,-0.1637744,3.020983,-0.007546172,340.5447,212.2478,19.95117,1,-0.07578157,3.099176,0.1720272,40.22962,311.5454,263.5157
24.46605,1,-0.2656974,3.035785,0.03838202,338.8951,195.7143,46.88817,1,-0.09253988,3.111373,0.1335614,34.04071,321.9381,274.9123
24.58605,1,-0.2859655,3.129139,0.04421022,332.344,146.1869,41.57468,1,-0.1108409,3.084765,0.105963,12.3787,338.6667,300.7057
24.70605,0,0,0,0,0,0,0,1,-0.1184646,3.067177,0.1101321,24.78365,321.5528,311.6478
24.82605,0,0,0,0,0,0,0,1,-0.123774,2.961264,0.1914085,32.03329,3.884031,328.7021
24.94605,0,0,0,0,0,0,0,1,0.08225036,2.93291,0.1859411,25.15717,3.931684,341.6954
25.06605,0,0,0,0,0,0,0,1,0.1757086,2.879657,0.1898831,60.81137,38.08524,351.2497
25.18605,0,0,0,0,0,0,0,1,0.1911502,2.838546,0.1648282,78.88516,5.279223,315.4779
25.30605,1,-0.5397697,3.197163,0.07305271,331.0395,174.0417,12.69847,1,0.1794323,2.846458,0.170414,81.68546,15.65114,327.8022
25.42605,1,-0.4396102,3.058804,0.09369118,290.616,103.7257,59.23212,1,0.2129811,2.958291,0.1617557,41.90061,5.89479,282.3909
25.54605,1,-0.4308471,3.055487,0.1200729,326.3972,145.5773,24.94306,1,0.2668059,3.010664,0.1217561,19.87664,8.825295,281.8412
25.66605,1,-0.1988816,3.029356,0.09044645,21.77927,135.7106,40.66697,0,0,0,0,0,0,0
25.78605,1,-0.1762204,3.106749,0.05651299,20.93001,159.458,101.7825,0,0,0,0,0,0,0
25.90605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.02605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.14605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.26605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.38605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.62605,1,-0.1349739,3.077224,0.3390672,317.1107,104.3524,154.1212,1,0.2122247,2.95797,0.3189868,34.55257,42.27003,305.0867
26.74605,1,-0.08889587,3.049791,0.4432296,353.8446,94.20066,165.2864,1,0.1324683,2.927536,0.4597021,11.75607,76.72269,323.405
26.86605,1,-0.1135153,3.023276,0.4314956,358.1799,101.7957,147.696,1,0.1373137,2.913325,0.4492182,24.23449,70.6816,311.91
26.98605,1,-0.2185851,2.983276,0.4124213,348.3544,109.1005,146.9131,1,0.1607559,2.925927,0.4381288,22.62792,67.56264,325.1019
27.10605,1,-0.2255159,2.853841,0.3942435,303.2316,100.3653,141.7655,1,0.1617737,2.854431,0.3808082,46.11317,57.73332,313.4446
27.22605,1,-0.1826614,2.799181,0.3658162,290.8671,83.99361,152.622,1,0.09556732,2.811663,0.3600224,74.30626,108.5828,348.1425
27.34605,1,-0.1972202,2.823526,0.3586843,284.8245,82.45664,162.1958,1,0.1181472,2.81808,0.369126,58.88476,81.73521,323.8444
27.46605,1,-0.1739215,2.79875,0.349711,297.6271,85.43307,151.5901,1,0.1212349,2.816154,0.3794416,59.23362,79.28305,321.0589
27.58605,1,-0.1772981,2.786866,0.3469799,325.5963,74.28228,156.6144,1,0.1465925,2.842071,0.4010183,52.23999,70.51199,315.2625
27.70605,1,-0.1079206,2.787255,0.269195,297.3486,318.8275,299.9254,1,0.1732983,2.913664,0.4357082,28.47668,59.43451,315.2594
27.82605,1,-0.1176369,2.788538,0.2905897,308.5012,42.70617,254.2643,1,0.07779022,3.02256,0.4702887,6.167644,71.60378,322.6653
27.94605,1,-0.1195201,2.935584,0.2220862,327.3876,162.7076,87.98712,1,-0.07821858,3.048238,0.4469083,346.5842,77.63538,334.1209
28.06605,1,-0.1511736,2.962897,0.241453,342.1014,156.0358,84.64561,1,-0.1373964,2.939026,0.435797,325.6589,69.53233,330.6787
28.18605,1,-0.1646855,2.917163,0.242993,341.6871,148.7961,102.9783,1,-0.1368555,2.841017,0.4499519,328.9481,69.3749,322.4449
28.30605,1,-0.1940361,2.864878,0.2331614,337.4284,147.9523,103.1271,1,0.04819381,2.734655,0.2996424,349.5382,31.66204,336.74
28.42605,1,-0.1938755,2.861211,0.2167581,334.4147,147.9986,103.2686,1,0.002238072,2.767575,0.361469,325.8578,39.52121,333.3463
28.54605,1,-0.1954934,2.862121,0.2097673,340.1772,151.7472,93.05053,1,-0.1136166,2.864762,0.4128529,326.1171,56.37994,322.2014
28.66605,1,-0.2077437,2.860957,0.2154006,337.9607,143.5804,95.34464,1,-0.06951654,3.013876,0.4436109,337.5115,68.02177,317.9242
28.78605,1,-0.2026598,2.828792,0.2261245,335.6536,141.248,103.004,1,0.06373249,3.035866,0.4219106,353.7311,85.7932,332.1919
28.90605,1,-0.20492,2.800285,0.2270593,336.2864,140.0115,111.5523,1,0.1714396,2.905985,0.400773,351.5404,90.79494,317.2398
29.02605,1,-0.2161896,2.789808,0.2327168,338.0889,137.6439,114.6875,1,0.1388002,2.804658,0.3715782,349.5814,85.82714,318.2703
29.14605,1,-0.2223125,2.780532,0.2269792,332.5427,134.3226,117.6842,1,0.1036819,2.817081,0.3399355,11.56393,83.88794,325.7965
29.26605,1,-0.2418879,2.779854,0.2157693,329.6769,118.4587,136.5864,1,0.09385512,2.813197,0.3082232,4.021539,77.86205,336.3968
29.38605,1,-0.2154332,2.778525,0.2356964,324.4093,125.4673,122.0806,1,0.1071575,2.765688,0.3461277,350.0462,69.1229,327.1156
29.50605,1,-0.2159317,2.778595,0.2392403,325.3991,128.6107,122.9418,1,0.1101729,2.77307,0.351542,354.5221,71.52805,327.8238
