TimeSinceStart,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ
6.757546,0.6016893,0.7486985,-0.0559433,57.6025,57.06525,358.3789
6.868826,0.6297531,0.6890776,-0.05722772,57.27071,57.09756,358.1566
6.980245,0.6522763,0.6376314,-0.05733069,56.47678,56.52273,357.7599
7.090965,0.6706027,0.590284,-0.05701816,56.51191,56.45702,357.5836
7.20208,0.6867182,0.5444621,-0.05646094,56.55706,56.58513,357.6421
7.313295,0.7009034,0.5020095,-0.05467884,56.87622,56.66272,357.9922
7.424664,0.7135113,0.466732,-0.05225236,56.97964,56.21521,357.9319
7.535442,0.7226139,0.4396668,-0.05065271,56.92703,54.71342,357.0388
7.646701,0.7275487,0.4203504,-0.05052973,57.56992,53.78119,356.129
7.757701,0.7308173,0.4097399,-0.05204068,59.11469,53.2393,355.576
7.868821,0.7349111,0.4100009,-0.05277334,59.63463,52.23803,354.4225
7.979893,0.7395115,0.4163632,-0.05291294,59.03009,52.11301,354.4433
8.090753,0.7418312,0.422796,-0.05242793,58.53083,52.18938,354.5457
8.202667,0.7421687,0.4259836,-0.05087051,58.41216,51.83636,354.3638
8.313218,0.7400476,0.4281079,-0.0465872,58.2072,50.21185,353.4453
8.424668,0.7335114,0.4369534,-0.0343664,56.88751,44.70519,349.1058
8.535711,0.7223225,0.4601849,-0.01106291,52.63086,35.40081,342.8239
8.646659,0.7073501,0.4964907,0.01687559,46.80055,27.64765,339.3096
8.757968,0.6886678,0.5374128,0.04182211,42.16836,22.36305,338.0081
8.868821,0.6696975,0.5685433,0.05992272,39.67156,19.72811,338.6651
8.98015,0.6534011,0.5822238,0.07237238,39.36861,18.31713,339.0371
9.09131,0.6430234,0.5817708,0.07682769,40.51579,18.15307,339.1647
9.202535,0.6404436,0.5746509,0.07244695,42.6438,19.86296,339.9289
9.313579,0.6454483,0.5643816,0.05918392,46.14117,24.80804,342.0701
9.424828,0.6532104,0.55216,0.04019908,49.48131,30.51701,344.4792
9.535861,0.6636837,0.5340172,0.01474629,53.33979,38.94958,348.5589
9.646794,0.676018,0.5151845,-0.01580508,57.50021,49.623,353.6557
9.757993,0.6893041,0.5009254,-0.05055499,60.95854,63.02632,0.3968238
9.869358,0.7010922,0.494123,-0.08920325,63.67884,78.82497,7.826043
9.980144,0.7108872,0.496714,-0.1301704,64.09826,93.48905,14.73145
10.09118,0.7176603,0.5073702,-0.1714668,63.73487,104.1282,17.86915
10.20223,0.7213994,0.5233516,-0.2089114,63.23754,108.6357,16.19029
10.31338,0.7202721,0.5416814,-0.2367255,63.56998,112.008,14.61385
10.42491,0.7164862,0.5742406,-0.2517576,63.92608,108.2832,9.191019
10.53572,0.7076868,0.6312851,-0.2617862,61.84604,103.578,3.146048
10.64673,0.6904056,0.7105335,-0.2645465,57.45802,98.79651,357.4382
10.75793,0.660941,0.7987075,-0.2620685,53.61358,94.74254,354.2991
10.86914,0.6174876,0.88271,-0.2586737,52.91257,91.40465,353.1943
10.97997,0.5678258,0.947363,-0.25349,54.64159,87.56355,351.4307
11.09134,0.5151103,0.9923886,-0.2510772,56.88816,85.40757,350.8709
11.20248,0.4623583,1.026554,-0.2519419,58.42812,84.49994,350.5503
11.3135,0.4098845,1.052442,-0.2536787,58.39019,83.80457,351.1465
11.42471,0.3607903,1.071496,-0.2582757,56.36666,80.8093,351.4972
11.53611,0.3130188,1.086352,-0.2679073,52.63837,78.50797,352.6142
11.647,0.2645563,1.097454,-0.2821961,49.14049,76.03613,353.2299
11.75845,0.2155321,1.101614,-0.2998974,46.51711,73.72945,353.7847
11.86978,0.173406,1.110463,-0.3161013,44.97654,70.77685,354.0386
11.98032,0.1393997,1.122496,-0.3293386,43.56279,67.70846,353.8391
12.09124,0.1126707,1.138979,-0.3352314,39.39537,65.40311,355.5105
12.20269,0.09158577,1.160113,-0.3294102,31.47589,62.25701,356.6606
12.31368,0.06633166,1.183093,-0.3091814,22.68095,54.51188,355.546
12.42472,0.03592334,1.206086,-0.2809808,14.37144,43.88124,355.0031
12.53624,-0.0007647611,1.225999,-0.2547088,5.869261,31.1768,356.4496
12.64714,-0.03855433,1.242891,-0.2373826,356.8127,19.91017,0.4718482
12.75843,-0.07308824,1.256278,-0.227906,349.5112,11.11287,4.176446
12.86951,-0.09802745,1.26362,-0.2220455,345.0335,5.690246,6.172451
12.98034,-0.1158426,1.267846,-0.2146892,342.4102,1.798635,7.878061
13.0913,-0.1293324,1.269613,-0.2084952,340.9186,358.569,9.006637
13.20272,-0.1351386,1.270303,-0.2025145,340.7483,357.854,8.755864
13.31346,-0.1346043,1.270638,-0.1978317,340.6958,358.578,7.618841
13.42478,-0.1272346,1.271563,-0.1954505,340.3329,359.8939,3.365738
13.53652,-0.1064104,1.27319,-0.19815,338.5574,2.593632,350.2805
13.64725,-0.08285971,1.269533,-0.1998609,338.2492,7.618785,340.2426
13.75843,-0.07568415,1.268154,-0.200312,340.3752,16.26824,350.6147
13.86947,-0.08215626,1.267747,-0.1985794,341.7205,23.54272,5.612067
13.98045,-0.1008729,1.260381,-0.1897878,342.565,24.80257,22.81731
14.09164,-0.1127205,1.255199,-0.1853673,344.9215,21.38517,26.64099
14.20305,-0.1072805,1.262448,-0.1939959,345.415,13.03917,10.25822
14.31377,-0.09328247,1.266567,-0.2080074,341.9439,8.106677,350.4714
14.42489,-0.07932673,1.268977,-0.2203552,334.6587,9.008518,333.7113
14.53626,-0.06947675,1.266392,-0.2192208,335.2758,17.18477,329.5988
14.6472,-0.07126096,1.262774,-0.2099807,340.319,23.85133,336.5698
14.75846,-0.07626474,1.257228,-0.195622,347.0047,33.30651,352.0221
14.86963,-0.08501424,1.247222,-0.1748428,353.8939,40.4652,8.869205
14.98047,-0.09815572,1.229753,-0.141377,0.1341288,40.76615,25.04096
15.09213,-0.1200154,1.193778,-0.09968134,15.67097,32.89447,30.63579
15.20252,-0.1540722,1.15074,-0.06644581,35.6692,15.24245,19.3611
15.31338,-0.2047644,1.130699,-0.0453121,42.30986,343.7402,358.2964
15.42469,-0.2504124,1.133856,-0.04285435,38.18868,320.6219,347.0456
15.53605,-0.283615,1.142919,-0.0542375,33.25065,307.0886,345.4972
15.64695,-0.3092505,1.156756,-0.08711089,28.7391,290.1477,345.6908
15.75819,-0.3149933,1.16947,-0.134759,24.33244,275.3791,348.9428
15.86947,-0.3032866,1.176643,-0.1849932,21.45122,260.7825,351.2948
15.98042,-0.283344,1.176368,-0.2174244,21.36281,249.903,351.243
16.09187,-0.2695691,1.176887,-0.2219269,20.87491,247.2686,349.0093
16.20313,-0.2636574,1.177607,-0.2020024,19.76237,252.7576,344.5139
16.31416,-0.2553131,1.172902,-0.1657221,20.85296,266.0265,339.4759
16.42538,-0.2341721,1.170982,-0.1223365,20.84771,283.5949,333.6817
16.53648,-0.1882806,1.173385,-0.07820959,17.66671,306.4503,328.0862
16.64682,-0.1271679,1.172401,-0.05642213,17.05495,332.556,325.6988
16.75838,-0.06287152,1.165185,-0.06451516,20.18239,1.180827,325.8255
16.86955,-0.00456743,1.152825,-0.1067953,27.00605,37.77343,333.7941
16.98049,0.01943736,1.153667,-0.1663272,27.08207,72.99354,346.678
17.0916,0.01353451,1.164537,-0.2045578,22.88082,95.29364,358.0826
17.20296,0.001936662,1.166832,-0.2109309,23.07771,104.2122,7.936744
17.31381,-0.007236741,1.15516,-0.1979378,28.44024,102.9353,10.99649
17.42453,-0.01625769,1.140116,-0.1825854,35.11104,98.75968,7.759743
17.53582,-0.02259871,1.125246,-0.1701728,41.52768,95.20592,3.338566
17.64685,-0.02196079,1.107996,-0.1609554,48.68094,91.82182,358.2096
17.75797,-0.01026616,1.10191,-0.1527994,50.76276,89.65847,354.9287
17.86913,0.008460414,1.101863,-0.1395621,49.92431,88.661,355.9228
17.98005,0.03295039,1.105019,-0.1142416,49.0798,84.61818,357.9616
18.09137,0.05674358,1.108239,-0.07688271,46.87973,75.71156,358.8491
18.20242,0.06914423,1.115797,-0.03085963,44.12818,61.22189,358.0463
18.31324,0.07346968,1.129316,0.01482604,39.12944,46.5139,357.3261
18.4245,0.07143428,1.141297,0.04954176,36.19587,35.47226,357.9506
18.53562,0.06041338,1.152607,0.06976929,33.2011,26.66471,0.2635844
18.64682,0.04435831,1.169252,0.07933776,29.08265,19.52147,2.684112
18.75799,0.02995655,1.183085,0.08571933,25.071,13.53258,3.053277
18.86919,0.02165426,1.187375,0.09283548,25.12786,9.805128,1.809618
18.98012,0.02608416,1.189939,0.1034932,25.4975,9.84194,359.1405
19.09124,0.03684976,1.18783,0.113581,26.24282,13.26568,357.6911
19.20235,0.05035996,1.183854,0.1222953,27.62315,18.03646,356.6418
19.3135,0.0662901,1.176582,0.127447,30.30217,24.10084,355.5836
19.42457,0.08630844,1.16805,0.1258706,33.47558,32.86868,354.7017
19.53588,0.1083473,1.158263,0.1172628,36.92491,43.52049,354.9152
19.647,0.1269219,1.15186,0.105285,39.03931,52.44281,355.1744
19.75786,0.1435682,1.149435,0.09170195,39.55384,60.62194,354.6689
19.86898,0.1551799,1.147112,0.07680678,40.08667,67.82886,354.1266
19.9801,0.1608606,1.144484,0.06254277,41.16626,74.87519,355.0969
20.09116,0.1632885,1.143444,0.05126332,41.55128,80.54593,356.8882
20.20207,0.1642098,1.142859,0.04493471,41.57909,83.70678,358.3286
20.31345,0.1640037,1.141226,0.04294531,41.96156,84.51151,358.8145
20.4246,0.1626215,1.141324,0.04132598,41.93071,85.02929,358.8945
20.53609,0.1613082,1.141598,0.039079,41.80273,85.79951,358.8695
20.64693,0.1615112,1.141297,0.03607938,41.79691,87.18331,359.0413
20.75779,0.1636744,1.143463,0.01735932,39.44669,100.7703,7.619351
20.86932,0.1600549,1.147436,-0.01821755,34.60512,122.0111,18.68688
20.98006,0.1505489,1.148012,-0.05286416,30.25106,139.8235,25.91074
21.09126,0.1400107,1.147524,-0.0785509,27.7336,151.6484,29.14226
21.20252,0.1349906,1.1476,-0.0924837,26.23266,157.5681,30.67183
21.31367,0.1463975,1.144671,-0.08486053,29.64028,149.7395,28.68722
21.42489,0.1728238,1.134309,-0.04124714,37.99993,118.5811,15.4271
21.53574,0.1807758,1.130316,0.01521957,40.86694,81.55255,355.8182
21.64679,0.1761854,1.133124,0.04553206,39.61671,65.37897,349.8908
21.7578,0.1692795,1.137356,0.06712611,37.67831,54.11996,346.1699
21.86913,0.1607277,1.139236,0.08369649,36.18561,44.81727,342.4535
21.98018,0.1522757,1.141308,0.095229,35.41885,39.72848,341.8216
22.09105,0.1411161,1.147147,0.1099095,33.51146,35.31264,343.4477
22.20237,0.1225467,1.15491,0.1277981,31.28961,28.89079,345.3673
22.31359,0.1051538,1.158836,0.1410146,31.2066,25.57746,347.9172
22.42462,0.09024166,1.160788,0.1506418,31.40025,24.34039,350.7887
22.53617,0.07569519,1.161851,0.1572691,31.78948,22.30104,352.1061
22.64698,0.06576277,1.16271,0.1619764,31.97322,22.17944,353.8379
22.75797,0.06225318,1.1626,0.1646835,32.45352,23.83278,354.8671
22.86955,0.0640009,1.160563,0.1639015,33.45671,26.76317,355.5842
22.98026,0.06885995,1.157179,0.1601132,35.26012,31.50855,356.9911
23.09134,0.07831583,1.154835,0.1538721,36.25389,38.5187,358.4591
23.20277,0.09068105,1.147882,0.1411979,39.38691,48.00875,358.6289
23.31367,0.1045879,1.137336,0.1209038,43.65646,61.18728,0.131255
23.42487,0.1167293,1.1311,0.09539238,45.71865,76.30452,2.762869
23.53554,0.1228835,1.127063,0.07093662,46.40733,88.68344,4.470705
23.64693,0.1232329,1.123735,0.04838952,47.01212,99.34049,5.886929
23.7577,0.1169606,1.122642,0.02692057,46.41227,109.6833,7.531661
23.86877,0.104933,1.123915,0.007906917,45.239,119.1628,9.30703
23.97991,0.09008681,1.12703,-0.007294849,43.43071,127.4571,10.80237
24.09122,0.07418446,1.13179,-0.01856675,41.05466,134.523,12.09843
24.20257,0.05813895,1.138544,-0.02669246,38.0946,140.1646,12.6761
24.31335,0.0441766,1.146466,-0.03250889,34.91643,144.598,12.72528
24.42459,0.03276673,1.154691,-0.03741772,31.744,148.0667,12.07567
24.53592,0.02572208,1.164178,-0.041803,28.55812,150.4471,10.53677
24.6469,0.02208404,1.171749,-0.04738652,25.61041,151.9105,8.578261
24.75785,0.01950369,1.177871,-0.05658691,23.3243,153.5427,6.995502
24.86951,0.01885209,1.185739,-0.07063611,21.23962,155.5712,5.244499
24.98022,0.02087277,1.193466,-0.0878242,19.11537,157.6123,3.694779
25.09169,0.02472446,1.198102,-0.1057878,17.62603,159.3009,2.357647
25.20271,0.02995452,1.202882,-0.1242733,15.85437,160.8966,1.883426
25.31379,0.03406652,1.20515,-0.1443033,14.63735,162.1239,1.144026
25.42499,0.0379622,1.204375,-0.1623424,14.11137,163.0343,0.7468963
25.53615,0.04470605,1.204652,-0.1783063,13.32674,163.5045,1.040737
25.64722,0.0545127,1.203116,-0.1919448,13.17259,164.0169,1.007702
25.75835,0.06897404,1.204298,-0.1992365,13.81139,164.8143,359.8157
25.86944,0.0884449,1.206063,-0.196306,13.07142,165.8273,358.2867
25.98079,0.1155167,1.205446,-0.1811412,12.36198,166.9207,357.7773
26.09153,0.1478851,1.20894,-0.1564601,12.30303,168.2704,358.2121
26.20245,0.1818057,1.212114,-0.1289697,12.19373,169.4447,357.996
26.31372,0.215843,1.210792,-0.1065776,12.70091,170.2687,357.4771
26.42474,0.241512,1.206917,-0.09324573,14.47188,171.4334,356.9204
26.53601,0.2535834,1.207841,-0.08162675,14.92944,172.8379,357.1261
26.64721,0.2559004,1.211902,-0.06892155,13.20869,173.8608,358.5793
26.75876,0.2495266,1.21851,-0.05752047,9.830276,174.8871,0.6846668
26.86955,0.2393681,1.222742,-0.04749424,7.347478,174.7466,2.912675
26.9801,0.2281169,1.225734,-0.04131525,5.505642,173.8934,5.21746
27.09126,0.2125727,1.226223,-0.04146702,5.194418,173.7153,3.928559
27.20292,0.1995842,1.225316,-0.04585563,5.852848,172.7035,1.858727
27.3135,0.1895677,1.226259,-0.05193343,6.141406,172.5733,0.09919393
27.42496,0.183378,1.226933,-0.05871649,6.183878,173.0421,359.0481
27.53608,0.181066,1.22723,-0.06504942,6.350043,173.8308,358.7682
27.64683,0.1818382,1.227939,-0.07011342,6.190757,174.2482,359.0954
27.75795,0.1837995,1.22789,-0.07438476,6.38533,174.2948,359.4238
27.8692,0.185779,1.226806,-0.07745071,6.83931,174.1083,359.6919
27.98002,0.1899982,1.225712,-0.07753143,7.368002,172.0337,359.6929
28.09115,0.1989511,1.225025,-0.07427031,7.475358,166.454,358.6422
28.2028,0.2163886,1.225949,-0.0662692,6.414119,153.9484,353.2498
28.31363,0.2257464,1.226336,-0.06042515,5.771366,146.4412,349.7701
28.42495,0.2042262,1.223687,-0.07031406,7.46889,162.4895,352.3708
28.53639,0.1694922,1.220059,-0.07396002,9.009397,186.6932,357.7404
28.64679,0.1581423,1.218546,-0.07094841,9.714855,195.413,2.106171
28.75798,0.1834756,1.217971,-0.07226511,10.41642,180.2102,0.9103346
28.8693,0.2073629,1.213161,-0.06840687,12.62736,166.9411,359.3047
28.98032,0.2102998,1.213227,-0.06627395,12.76551,166.2038,359.1765
29.09165,0.2004511,1.216674,-0.06639167,11.02133,171.3696,358.2092
29.20305,0.1855134,1.222997,-0.06526642,7.62726,178.5368,356.9352
29.31378,0.1834378,1.222316,-0.06481187,8.547151,183.0163,5.427752
29.42472,0.2159081,1.209967,-0.06429859,12.89515,172.6684,20.30543
29.53599,0.2664229,1.179093,-0.04622686,23.66669,149.7285,26.43204
29.64694,0.2998599,1.151739,-0.01207557,34.6264,122.5956,18.25505
29.75785,0.2987564,1.160558,-0.00916216,32.02776,115.5095,7.804074
29.86959,0.2767785,1.179137,-0.03724875,23.65991,131.6255,6.463285
29.98007,0.2313966,1.195453,-0.06607131,17.06622,155.1714,6.187753
30.0915,0.1891246,1.201583,-0.07717301,15.35339,172.8739,2.89677
30.203,0.173798,1.203587,-0.08025682,15.43318,177.6583,359.9865
30.31403,0.1727423,1.204957,-0.08078328,15.29806,178.0484,359.5786
30.42488,0.1776508,1.205194,-0.08051035,15.33106,177.4019,0.2166383
30.53587,0.1842904,1.204964,-0.07991529,15.62678,176.1523,0.8579836
30.64682,0.1905478,1.205176,-0.07815509,15.65865,175.3049,1.335317
30.75793,0.1963837,1.205468,-0.07468842,15.59069,174.5989,2.337566
30.86911,0.200341,1.205683,-0.07136901,15.57349,173.9396,2.806693
30.98049,0.2026838,1.205966,-0.06904989,15.46639,173.7941,2.946432
31.09193,0.2064228,1.204926,-0.0683701,15.61734,173.0665,3.833349
31.20361,0.2084858,1.203341,-0.06847127,16.21856,172.613,4.177487
31.31363,0.2093185,1.203039,-0.06768848,16.36723,172.3261,4.258777
31.42479,0.2103284,1.202747,-0.06550346,16.54081,171.4707,4.135919
31.53596,0.2109421,1.202458,-0.06309164,16.63918,170.7459,4.079177
31.64683,0.2121498,1.202018,-0.06106789,16.74954,169.9937,4.347089
31.75812,0.2140788,1.201743,-0.05924995,16.91091,169.1345,4.533253
31.86919,0.2153229,1.200812,-0.05705004,17.36892,168.4663,4.592158
31.98015,0.2168153,1.199623,-0.05465772,17.99702,167.7026,4.695661
32.09141,0.2187731,1.198442,-0.05192646,18.49325,166.8403,4.970508
32.20295,0.220935,1.197225,-0.04910095,19.06025,165.8551,5.420726
32.31353,0.2220674,1.195899,-0.04630099,19.74866,165.0582,5.636043
32.42474,0.2225173,1.193855,-0.04329624,20.71268,164.4295,5.823049
32.53577,0.2227985,1.191211,-0.04037849,21.81031,164.0254,6.149396
32.64693,0.2231583,1.187457,-0.03761036,23.37461,163.548,6.554832
32.75791,0.2244191,1.183222,-0.03477956,25.19575,162.3262,6.653795
32.86931,0.224968,1.180614,-0.03181119,26.21814,161.4118,6.490071
32.97995,0.2241781,1.17833,-0.02846248,27.16691,161.1314,6.42135
33.0913,0.2241546,1.174329,-0.02492731,29.16436,160.3629,5.949387
33.20263,0.2272948,1.169083,-0.02108589,31.70302,158.7211,5.587555
33.31378,0.2348931,1.170899,-0.01694572,30.65458,155.6395,4.808848
33.42485,0.2440705,1.180955,-0.009503187,25.72958,151.2081,3.819225
33.53604,0.251022,1.179385,0.001252671,26.64848,146.9407,3.406541
33.64683,0.2558834,1.164214,0.01033064,33.72354,144.3521,4.498396
33.75826,0.2632061,1.159909,0.01889786,35.33816,140.069,4.817036
33.86935,0.2705208,1.170465,0.02745079,30.02125,135.2548,4.547631
33.98025,0.2734489,1.170927,0.03432059,29.97389,131.9723,4.695482
34.09134,0.2751544,1.156854,0.03682856,36.10747,130.186,4.85645
34.20293,0.2776547,1.155874,0.03702428,36.0636,128.4685,3.768728
34.31363,0.2764939,1.148531,0.03679856,39.12119,127.8971,3.767918
34.4247,0.2792381,1.142672,0.03566038,41.27652,125.029,2.301059
34.53585,0.281984,1.144752,0.03506698,40.45095,121.9089,1.282432
34.64707,0.2842603,1.142578,0.03110911,41.30085,120.8968,1.534619
34.75791,0.2909373,1.142678,0.02454372,41.20731,120.0227,2.120863
34.86953,0.3072843,1.141341,0.02055268,40.56976,117.9275,2.071788
34.98029,0.3345529,1.146481,0.02398799,38.52039,114.0382,0.4849519
35.09133,0.3696894,1.163639,0.03163932,29.82807,104.9409,354.7638
35.20284,0.3873293,1.178024,0.03782875,22.21831,92.80775,347.7948
35.31366,0.3828695,1.196881,0.03544359,15.26298,80.75322,343.4725
35.42482,0.3584793,1.213601,0.02206454,6.466707,69.79255,343.5611
35.53617,0.323877,1.227402,-0.003263182,358.9133,57.65109,344.2392
35.64717,0.2891091,1.238734,-0.03200352,352.7477,47.65476,346.2193
35.75781,0.2609894,1.243327,-0.05634961,348.9875,39.78839,349.7811
35.86974,0.2397564,1.245483,-0.0769662,345.9003,32.44503,351.0954
35.98016,0.2266442,1.248429,-0.09182507,343.6541,28.3673,349.8054
36.09188,0.2181768,1.248353,-0.1012698,343.2081,26.39925,348.0187
36.20289,0.2148168,1.249413,-0.1080616,343.0162,25.91029,346.9962
36.3139,0.2129501,1.248547,-0.1121521,342.5188,25.6639,346.9086
36.42496,0.2117315,1.248446,-0.1136246,342.3912,25.71129,346.938
36.53639,0.2099164,1.248524,-0.1124705,342.2989,26.09631,347.1151
36.64724,0.2074524,1.248603,-0.1086728,342.7614,26.54114,347.402
36.75828,0.2048111,1.248612,-0.1028833,343.4692,27.03646,347.7542
36.8698,0.2035606,1.247561,-0.09546043,345.0945,28.47635,348.2285
36.98058,0.208539,1.243978,-0.08604143,347.7051,32.5354,348.3866
37.09176,0.22016,1.236725,-0.07345685,352.4713,40.86426,347.2851
37.20363,0.2342546,1.229004,-0.05779111,358.6688,53.45744,346.7949
37.31404,0.2478492,1.224563,-0.04373123,4.462502,69.46711,348.0975
37.42512,0.2567429,1.220745,-0.02939892,8.202019,83.9931,350.3253
37.53632,0.2595775,1.218076,-0.01553586,10.07376,95.56982,352.1054
37.64716,0.2562061,1.216047,-0.003272848,10.81975,104.1341,353.1663
37.75843,0.243764,1.21933,0.003496171,8.862213,112.8135,352.9341
37.86948,0.2179668,1.225831,-0.001262452,5.543108,125.3355,351.9989
37.98034,0.1843109,1.22754,-0.0118657,5.103771,139.7761,351.8304
38.09159,0.1521079,1.225195,-0.02575694,7.274238,151.5009,352.8982
38.20314,0.1222983,1.22339,-0.04545016,8.994305,158.8922,353.6739
38.31352,0.09031058,1.225575,-0.0699103,8.734797,163.4735,354.5064
38.42474,0.05709726,1.228826,-0.09715088,7.075785,165.8405,355.377
38.53581,0.02733138,1.224477,-0.1262054,6.403419,167.0187,355.9275
38.6471,0.003235513,1.224402,-0.1594411,7.211182,169.0665,355.6083
38.75827,-0.01639393,1.224442,-0.1975028,7.409875,171.8566,356.1455
38.86922,-0.03158798,1.220685,-0.2403521,8.878183,174.9245,356.0546
38.98005,-0.03861159,1.214623,-0.2888607,10.5645,178.0937,356.7106
